order_id,date_key,customer_key,product_key,region_key,sales
CA-2016-112452,373,108,1314,360,12.76
CA-2016-112452,373,108,1177,360,10.95
CA-2016-112452,373,108,424,360,599.98
CA-2016-133452,375,436,393,96,199.96
CA-2016-133452,375,436,219,96,710.832
CA-2016-149678,375,623,258,361,12.88
CA-2016-149342,376,124,272,210,287.97
CA-2016-149342,376,124,1315,210,595.38
CA-2016-149342,376,124,509,210,12.96
CA-2016-149342,376,124,1625,210,12.96
CA-2016-102722,364,387,1281,276,106.5
CA-2016-124541,377,431,1,232,42.048
CA-2016-124541,377,431,304,232,25.488
CA-2016-124541,377,431,1104,232,25.488
CA-2016-124541,377,431,893,232,6.9
CA-2016-124541,377,431,356,232,9.648
CA-2016-124541,377,431,392,232,7.968
CA-2016-155306,378,624,642,63,5.56
CA-2016-155306,378,624,9,63,323.37
CA-2016-155306,378,624,670,63,783.96
CA-2016-155306,378,624,1316,63,783.96
CA-2016-155306,378,624,1189,63,1447.65
CA-2016-155306,378,624,975,63,11.96
US-2016-122140,379,625,1028,33,32.192
US-2016-122140,379,625,928,33,50.12
US-2016-122140,379,625,1317,33,47.976
US-2016-114839,366,489,1265,91,408.422
CA-2016-135174,365,155,369,362,1022.97
CA-2016-135174,365,155,697,362,1022.97
CA-2016-112557,370,315,52,56,206.43
CA-2016-151841,372,501,208,190,43.56
CA-2016-151841,372,501,885,190,5.84
CA-2016-100888,377,299,662,267,47.952
CA-2016-168767,380,421,123,283,12.832
CA-2016-167010,367,264,1176,8,98.112
CA-2016-167010,367,264,929,8,563.808
CA-2016-167010,367,264,1318,8,10.428
CA-2016-167010,367,264,1081,8,547.136
CA-2016-167010,367,264,1319,8,14.85
CA-2016-167010,367,264,1227,8,41.988
CA-2016-167010,367,264,1320,8,7.584
CA-2016-167010,367,264,187,8,352.45
CA-2016-136378,379,588,1321,112,9.156
CA-2016-100216,375,626,817,315,31.104
CA-2016-100216,375,626,1322,315,54.816
US-2016-134271,364,341,1323,12,21.93
CA-2016-142601,364,343,1324,125,947.17
CA-2016-142601,364,343,1325,125,61.96
CA-2016-118227,381,36,138,64,25.99
CA-2016-140025,382,201,1189,148,463.248
CA-2016-140025,382,201,1326,148,383.952
US-2016-120502,375,468,1327,69,37.68
US-2016-120502,375,468,88,69,258.576
US-2016-120502,375,468,1328,69,75.84
CA-2016-106215,374,375,1329,8,12.576
CA-2016-148712,378,380,1208,56,99.6
CA-2016-148712,378,380,1330,56,62.296
CA-2016-148712,378,380,1331,56,10.71
CA-2016-120551,375,346,173,363,17.43
US-2016-159513,379,627,1332,16,71.976
CA-2016-157434,383,411,392,73,7.968
CA-2016-130554,382,320,1009,21,11.736
US-2016-155369,384,177,196,348,19.568
US-2016-155369,384,177,368,348,310.392
CA-2016-153878,370,603,554,136,57.75
CA-2016-153878,370,603,1236,136,272.4
CA-2016-134201,380,475,1333,98,142.04
CA-2016-134201,380,475,704,98,14.67
CA-2016-119942,367,194,771,73,23.904
US-2016-113593,364,198,692,364,115.44
CA-2016-142433,376,376,678,91,117.456
CA-2016-142433,376,376,1252,91,117.456
CA-2016-146675,374,429,1205,251,1439.968
CA-2016-146675,374,429,1334,251,43.56
CA-2016-151253,385,70,577,99,88.776
CA-2016-151253,385,70,1237,99,64.14
CA-2016-103716,365,147,554,79,34.65
CA-2016-103716,365,147,1319,79,19.8
CA-2016-107678,386,628,1117,124,191.96
CA-2016-107678,386,628,650,124,21.3
CA-2016-107678,386,628,32,124,469.95
CA-2016-107678,386,628,1335,124,209.88
CA-2016-130365,370,436,353,174,221.024
CA-2016-130365,370,436,1336,174,128.058
CA-2016-115420,370,629,1110,125,21.34
CA-2016-125563,371,408,1337,55,67.36
CA-2016-125563,371,408,1338,55,54.528
CA-2016-137974,374,122,457,160,569.64
CA-2016-137974,374,122,1043,160,9.14
CA-2016-137974,374,122,1081,160,1196.86
CA-2016-137974,374,122,1339,160,523.26
US-2016-136987,371,505,1340,125,639.968
US-2016-136987,371,505,1289,125,52.76
CA-2016-142734,374,503,1341,12,127.764
CA-2016-161452,367,28,299,69,892.224
CA-2016-120782,368,10,1342,147,186.732
CA-2016-120782,368,10,1107,147,3812.97
US-2016-142811,379,315,1152,315,87.8
CA-2016-137302,366,609,1064,132,63.936
CA-2016-137302,366,609,230,132,59.52
CA-2016-137302,366,609,1343,132,311.976
CA-2016-137302,366,609,646,132,50.352
CA-2016-106257,375,630,1344,118,241.568
CA-2016-106257,375,630,1345,118,479.92
CA-2016-122266,366,47,1019,365,191.5155
CA-2016-122266,366,47,275,365,2.624
CA-2016-109169,376,631,1346,20,180.96
US-2016-115238,365,632,1055,153,31.4
US-2016-115238,365,632,1347,153,9.48
US-2016-115238,365,632,1348,153,209.5
US-2016-115238,365,632,1349,153,24.3
US-2016-115238,365,632,397,153,6.48
CA-2016-133837,375,396,1350,105,10.744
CA-2016-116512,369,273,637,12,17.94
CA-2016-101000,369,467,1351,366,370.14
US-2016-168704,375,578,305,25,609.98
US-2016-168704,375,578,1344,25,211.372
US-2016-168704,375,578,18,25,239.976
CA-2016-102855,367,366,673,367,239.94
CA-2016-102855,367,366,1352,367,23.84
CA-2016-166492,382,189,1099,56,25.92
CA-2016-166492,382,189,285,56,22.58
US-2016-163433,364,633,1353,368,41.424
US-2016-163433,364,633,1354,368,244.768
US-2016-163433,364,633,1118,368,74.352
US-2016-163433,364,633,44,368,4.312
US-2016-163433,364,633,77,368,56.686
US-2016-163433,364,633,1179,368,97.968
US-2016-163433,364,633,635,368,7.872
US-2016-163433,364,633,683,368,15.552
US-2016-163433,364,633,98,368,1.476
CA-2016-116841,387,634,738,17,35.208
CA-2016-124919,388,119,1286,109,58.38
CA-2016-124919,388,119,1292,109,105.52
CA-2016-124919,388,119,1355,109,80.88
CA-2016-118948,389,635,1356,34,6.63
CA-2016-144253,390,440,1357,12,26.8
CA-2016-119291,391,612,1118,172,198.272
CA-2016-119291,391,612,180,172,47.36
CA-2016-119291,391,612,1358,172,200.984
CA-2016-119291,391,612,962,172,97.696
CA-2016-119291,391,612,1359,172,2.696
CA-2016-119291,391,612,16,172,18.588
CA-2016-119291,391,612,552,172,4.896
CA-2016-154921,392,370,327,59,186.69
CA-2016-133627,388,97,492,366,22.2
CA-2016-120880,393,315,1360,34,32.4
CA-2016-120880,393,315,1196,34,540.57
CA-2016-120880,393,315,495,34,167.76
CA-2016-113971,394,590,433,369,8.352
CA-2016-138898,395,636,1307,169,845.728
CA-2016-131758,389,345,867,288,47.82
CA-2016-131758,389,345,676,288,13.05
CA-2016-145821,396,369,1361,99,88.752
CA-2016-100769,397,120,1326,65,255.968
CA-2016-141768,395,84,55,15,14.73
CA-2016-109939,394,123,276,175,5.248
CA-2016-147788,388,39,1362,161,1406.86
CA-2016-147788,388,39,1363,161,15.75
CA-2016-147788,388,39,904,161,323.1
CA-2016-159380,398,118,1364,63,12.84
CA-2016-159380,398,118,1365,63,25.68
CA-2016-137512,399,637,1366,370,244.006
CA-2016-137512,399,637,198,370,15.936
US-2016-110569,392,203,1043,179,19.194
US-2016-110569,392,203,659,179,121.792
CA-2016-129700,390,152,1005,371,22.288
CA-2016-107937,400,638,110,235,665.88
CA-2016-161998,396,639,14,55,63.552
CA-2016-161998,396,639,1367,55,41.376
CA-2016-161998,396,639,1368,55,172.704
CA-2016-116687,401,476,189,26,8.856
CA-2016-116687,401,476,1093,26,158.376
US-2016-117184,402,399,1369,26,33.28
US-2016-117184,402,399,1370,26,14.088
US-2016-152128,395,53,835,372,21.24
US-2016-152128,395,53,686,372,127.96
US-2016-113327,403,154,1240,267,18.272
US-2016-113327,403,154,1371,267,153.728
US-2016-113327,403,154,532,267,12.224
US-2016-113327,403,154,25,267,167.944
CA-2016-135020,389,301,515,98,45.99
CA-2016-135020,389,301,121,98,535.41
CA-2016-135020,389,301,51,98,6.096
CA-2016-135020,389,301,1372,98,45.36
CA-2016-112130,400,170,1373,21,59.904
CA-2016-112130,400,170,1374,21,23.696
CA-2016-112130,400,170,608,21,7.968
CA-2016-112130,400,170,656,21,18.2
CA-2016-112130,400,170,852,21,27.552
CA-2016-112130,400,170,242,21,844.116
CA-2016-112130,400,170,567,21,76.752
US-2016-122910,398,381,377,159,201.584
CA-2016-109708,395,557,1214,312,467.04
CA-2016-136798,394,424,374,165,43.98
CA-2016-136798,394,424,377,165,377.97
CA-2016-136798,394,424,360,165,123.96
CA-2016-119102,392,99,1202,289,51.45
CA-2016-130876,398,70,719,12,36.63
US-2016-168914,404,231,798,373,20.768
CA-2016-169278,404,280,243,34,26.976
CA-2016-103177,405,640,996,64,239.97
CA-2016-103177,405,640,1375,64,239.97
CA-2016-103177,405,640,1376,64,160.32
CA-2016-103177,405,640,1284,64,128.85
CA-2016-142055,394,314,995,64,37.94
CA-2016-166604,406,167,1377,9,17.94
US-2016-160857,394,251,14,12,79.44
US-2016-160857,394,251,118,12,357.93
US-2016-160857,394,251,512,12,127.764
US-2016-160857,394,251,660,12,2799.944
US-2016-160857,394,251,102,12,19.44
CA-2016-110548,390,167,1378,26,946.344
CA-2016-147879,399,427,537,207,45.68
CA-2016-162607,398,641,809,52,14.592
CA-2016-104486,396,521,205,15,12.176
CA-2016-104486,396,521,342,15,37.32
CA-2016-104486,396,521,1379,15,35.06
CA-2016-146290,390,642,405,271,125.93
CA-2016-165162,391,460,546,156,1117.92
CA-2016-153535,407,303,152,374,163.136
CA-2016-153535,407,303,99,374,6.408
CA-2016-120677,388,643,444,165,2567.84
US-2016-165512,408,26,595,3,602.651
US-2016-165512,408,26,401,3,7.656
CA-2016-102806,404,386,213,8,24.588
CA-2016-145835,409,154,1070,137,222.384
CA-2016-145835,409,154,831,137,16.0
CA-2016-150770,400,644,362,15,8.82
CA-2016-150770,400,644,447,15,62.496
CA-2016-150770,400,644,1380,15,62.496
CA-2016-150770,400,644,691,15,339.96
CA-2016-150770,400,644,16,15,49.568
CA-2016-148964,403,171,1193,154,20.24
CA-2016-136224,388,645,335,225,10.272
CA-2016-100146,391,590,1102,375,509.9575
CA-2016-100146,391,590,661,375,122.91
CA-2016-100146,391,590,918,375,97.568
CA-2016-100146,391,590,247,375,722.352
CA-2016-136805,392,53,380,20,850.5
CA-2016-136805,392,53,580,20,75.33
CA-2016-156153,388,232,1381,67,7.56
CA-2016-149846,410,429,195,118,8.26
CA-2016-149846,410,429,1382,118,2973.32
CA-2016-149846,410,429,815,118,104.79
CA-2016-149846,410,429,88,118,775.728
CA-2016-129217,411,290,1383,174,70.97
CA-2016-129217,411,290,712,174,36.784
CA-2016-149601,389,362,103,376,16.24
CA-2016-149601,389,362,1004,376,77.55
CA-2016-144043,411,516,848,159,46.688
CA-2016-138492,406,471,112,21,51.968
CA-2016-131856,398,212,1114,232,21.968
CA-2016-131856,398,212,965,232,619.152
CA-2016-131856,398,212,1153,232,127.904
CA-2016-165554,412,5,772,125,10.86
CA-2016-132941,395,23,1384,377,22.368
CA-2016-132941,395,23,709,377,32.368
CA-2016-132941,395,23,1385,377,207.984
CA-2016-111339,393,416,1386,49,41.568
CA-2016-111339,393,416,193,49,317.058
CA-2016-111339,393,416,816,49,8.04
CA-2016-168277,393,345,195,271,12.39
CA-2016-100818,388,350,189,50,5.904
CA-2016-100818,388,350,730,50,173.488
CA-2016-100818,388,350,1387,50,51.56
CA-2016-100818,388,350,56,50,3.564
CA-2016-135727,413,159,1388,179,191.968
CA-2016-160864,400,142,111,109,13.848
CA-2016-160864,400,142,864,109,13.848
CA-2016-163923,405,646,1137,5,151.96
CA-2016-143147,403,266,193,148,105.686
CA-2016-143147,403,266,786,148,399.54
CA-2016-143147,403,266,1115,148,104.93
CA-2016-149748,388,584,125,378,274.8
CA-2016-149748,388,584,779,378,62.18
CA-2016-149748,388,584,31,378,8.28
CA-2016-155635,414,304,1054,124,48.81
CA-2016-128167,415,284,1154,379,4.96
CA-2016-125395,416,152,1167,308,41.9
CA-2016-115938,416,47,124,149,143.96
CA-2016-115938,416,47,782,149,15.42
CA-2016-115938,416,47,1151,149,43.04
CA-2016-115938,416,47,1389,149,332.94
CA-2016-167269,417,286,865,6,6.208
CA-2016-127418,418,617,1321,125,36.624
CA-2016-120439,419,539,1025,73,51.072
CA-2016-122826,420,270,1390,313,201.568
CA-2016-164833,421,122,189,34,7.38
CA-2016-164833,421,122,119,34,9.26
CA-2016-127110,422,647,319,8,31.104
CA-2016-127110,422,647,1219,8,78.256
CA-2016-122287,423,648,1391,380,11.952
CA-2016-122287,423,648,999,380,4.536
CA-2016-122287,423,648,1321,380,9.156
CA-2016-122287,423,648,1327,380,75.36
CA-2016-128860,424,239,227,97,20.104
CA-2016-128860,424,239,1030,97,20.104
CA-2016-142041,425,649,10,69,7.52
CA-2016-140144,426,650,1392,63,257.64
CA-2016-140144,426,650,378,63,125.976
CA-2016-139850,427,651,1279,6,20.736
CA-2016-139850,427,651,604,6,43.296
US-2016-123960,428,15,928,276,53.7
US-2016-123960,428,15,693,276,36.26
US-2016-123960,428,15,1032,276,56.3
US-2016-123960,428,15,1393,276,32.4
US-2016-123960,428,15,645,276,29.16
CA-2016-121720,428,454,591,80,1123.92
CA-2016-121720,428,454,1394,80,249.584
CA-2016-121720,428,454,853,80,48.672
CA-2016-121720,428,454,838,80,60.768
CA-2016-121720,428,454,82,80,78.6
CA-2016-121720,428,454,903,80,3.768
CA-2016-121720,428,454,1395,80,1036.624
CA-2016-121720,428,454,929,80,563.808
US-2016-142020,421,535,622,12,30.44
US-2016-142020,421,535,1161,12,35.28
CA-2016-131779,427,180,637,177,29.9
CA-2016-124975,415,45,1182,174,796.425
CA-2016-104941,418,497,1150,114,24.78
CA-2016-104941,418,497,401,114,19.14
CA-2016-104941,418,497,424,114,899.97
CA-2016-104941,418,497,102,114,32.4
CA-2016-129896,429,201,588,306,9.568
CA-2016-129896,429,201,573,306,82.368
CA-2016-129896,429,201,1210,306,364.704
CA-2016-129896,429,201,96,306,40.256
CA-2016-118955,417,16,1396,318,28.752
CA-2016-118955,417,16,1397,318,27.216
CA-2016-118955,417,16,1184,318,197.372
US-2016-163685,430,253,820,148,5.728
US-2016-163685,430,253,1398,148,42.24
CA-2016-137750,422,446,661,79,204.85
CA-2016-154200,423,93,138,132,51.98
CA-2016-115945,422,516,1399,118,20.96
CA-2016-115945,422,516,1312,118,88.752
CA-2016-115945,422,516,917,118,304.23
CA-2016-121965,431,567,1400,156,12.56
CA-2016-121965,431,567,1401,156,6.48
CA-2016-121965,431,567,327,156,186.69
CA-2016-110947,432,378,589,217,113.1
CA-2016-155054,418,548,334,381,8.26
CA-2016-155054,418,548,1195,381,29.84
CA-2016-155054,418,548,1402,381,67.98
US-2016-141684,424,163,1403,176,24.96
CA-2016-144190,432,198,473,57,12.96
CA-2016-144302,431,25,1040,203,5.792
CA-2016-123330,433,279,215,181,107.976
CA-2016-141012,432,116,352,382,355.36
CA-2016-141012,432,116,1404,382,140.376
US-2016-106495,429,452,848,55,11.672
CA-2016-101868,432,652,435,199,64.2
CA-2016-101868,432,652,740,199,38.52
CA-2016-101868,432,652,1334,199,72.6
CA-2016-137281,418,307,1405,9,6.48
CA-2016-147011,423,482,61,199,13.632
CA-2016-166947,434,614,630,186,1522.638
CA-2016-139164,420,354,722,219,217.584
CA-2016-139164,420,354,1132,219,5.43
CA-2016-139164,420,354,758,219,143.976
CA-2016-156734,423,610,800,22,6.129
CA-2016-156734,423,610,242,22,643.136
CA-2016-156734,423,610,658,22,20.736
CA-2016-104115,427,653,1227,331,55.984
CA-2016-112144,435,557,189,306,5.904
CA-2016-112144,435,557,366,306,621.76
CA-2016-166583,416,324,526,112,971.88
CA-2016-158491,421,654,289,99,119.98
CA-2016-158491,421,654,1406,99,989.97
CA-2016-164567,429,259,32,125,225.576
CA-2016-133242,423,336,853,121,60.84
CA-2016-133242,423,336,1111,121,450.04
CA-2016-133242,423,336,1407,121,34.6
CA-2016-133242,423,336,1394,121,467.97
CA-2016-133242,423,336,1408,121,33.02
US-2016-136427,426,165,614,190,125.944
CA-2016-119690,422,19,662,232,47.952
CA-2016-119690,422,19,1047,232,0.984
CA-2016-119690,422,19,26,232,75.384
CA-2016-119690,422,19,284,232,4.608
CA-2016-106187,420,188,1409,383,27.42
CA-2016-106187,420,188,384,383,165.98
CA-2016-106187,420,188,1410,383,75.0
CA-2016-104059,418,655,874,185,3.424
CA-2016-143882,416,529,1411,205,43.056
CA-2016-157343,425,225,1321,8,18.312
CA-2016-157343,425,225,606,8,25.92
CA-2016-157343,425,225,149,8,8.016
US-2016-163825,417,129,1107,64,3050.376
US-2016-163825,417,129,322,64,133.98
CA-2016-115168,434,656,1157,216,10.56
CA-2016-153423,415,657,1412,98,1217.568
CA-2016-165799,424,303,155,12,117.882
CA-2016-136105,427,407,469,273,24.56
CA-2016-162950,435,349,417,362,15.552
CA-2016-162950,435,349,1413,362,482.94
US-2016-132836,430,58,807,222,299.98
US-2016-132836,430,58,178,222,403.68
US-2016-132836,430,58,1348,222,41.9
US-2016-132836,430,58,1414,222,28.91
CA-2016-164007,436,566,984,74,2.376
CA-2016-164007,436,566,1313,74,143.128
CA-2016-163734,431,287,36,112,228.92
CA-2016-111864,431,357,1415,6,5.904
CA-2016-158351,426,300,1416,6,319.984
CA-2016-161242,430,658,923,118,11.76
US-2016-100069,424,115,188,195,269.98
CA-2016-155334,437,448,25,15,209.93
CA-2016-155334,437,448,727,15,5.28
CA-2016-155334,437,448,534,15,10.92
CA-2016-128139,438,659,1417,83,70.98
CA-2016-128139,438,659,548,83,294.93
US-2016-140200,439,234,1013,315,393.165
CA-2016-124891,440,331,1183,12,2309.65
CA-2016-124891,440,331,907,12,1090.782
CA-2016-124891,440,331,1418,12,19.44
CA-2016-108665,441,660,279,176,13.96
CA-2016-108665,441,660,13,176,155.82
CA-2016-108665,441,660,1101,176,124.95
CA-2016-108665,441,660,1419,176,601.65
US-2016-153500,438,531,1420,6,168.464
US-2016-153500,438,531,1421,6,6.72
US-2016-153500,438,531,1422,6,282.888
US-2016-150161,442,262,646,8,25.176
CA-2016-154956,443,550,1423,136,1099.96
CA-2016-124268,443,539,1424,56,15.48
US-2016-160150,444,661,1425,179,2.025
CA-2016-114069,445,11,98,56,11.808
CA-2016-114069,445,11,1003,56,1931.04
CA-2016-114069,445,11,839,56,9.96
US-2016-107349,445,430,544,26,41.568
CA-2016-111094,446,590,1096,141,6.58
CA-2016-111094,446,590,213,141,122.94
US-2016-140851,445,38,729,224,38.88
CA-2016-160472,447,662,1050,384,34.76
CA-2016-160472,447,662,1263,384,831.2
CA-2016-160472,447,662,1157,384,26.4
CA-2016-160472,447,662,1426,384,106.75
CA-2016-160472,447,662,1427,384,97.82
CA-2016-160472,447,662,407,384,141.4
CA-2016-142237,448,559,1428,6,289.8
CA-2016-142237,448,559,1713,6,289.8
CA-2016-142237,448,559,861,6,2.502
CA-2016-142237,448,559,1091,6,6.48
CA-2016-142237,448,559,918,6,341.488
CA-2016-142237,448,559,175,6,11.12
CA-2016-142237,448,559,1092,6,25.344
CA-2016-132507,437,339,823,232,61.792
CA-2016-146087,441,357,1429,385,301.96
CA-2016-142419,448,103,1430,52,29.97
CA-2016-142419,448,103,213,52,98.352
CA-2016-120397,449,105,117,112,32.784
CA-2016-113404,450,649,591,63,1348.704
CA-2016-113404,450,649,1265,63,700.152
CA-2016-116750,451,307,1181,225,4.928
CA-2016-116750,451,307,109,225,7.23
CA-2016-138534,452,380,1046,386,195.466
CA-2016-148635,442,293,220,52,9.42
CA-2016-148635,442,293,1431,52,12.96
CA-2016-148635,442,293,894,52,704.9
CA-2016-148635,442,293,1432,52,704.9
CA-2016-148635,442,293,1130,52,561.568
CA-2016-130610,451,663,1433,337,19.0
CA-2016-149384,453,285,979,234,3.366
CA-2016-120810,454,120,456,64,68.94
CA-2016-120810,454,120,1392,64,128.82
CA-2016-153626,446,203,282,298,5.16
CA-2016-157322,449,664,1265,387,408.422
CA-2016-157322,449,664,912,387,382.116
CA-2016-157322,449,664,1202,387,68.6
CA-2016-157322,449,664,1089,387,435.504
CA-2016-157322,449,664,45,387,11.168
CA-2016-157322,449,664,653,387,11.168
CA-2016-132626,446,532,930,320,15.8
CA-2016-132626,446,532,1434,320,464.97
CA-2016-132626,446,532,50,320,181.96
CA-2016-132626,446,532,1435,320,12.39
CA-2016-132626,446,532,723,320,84.09
CA-2016-132626,446,532,1436,320,79.36
CA-2016-132626,446,532,940,320,153.36
CA-2016-132626,446,532,1045,320,43.68
CA-2016-132626,446,532,829,320,98.21
CA-2016-135314,446,575,895,73,269.982
US-2016-149629,452,633,1437,388,231.92
US-2016-166520,450,253,1438,56,80.88
US-2016-166520,450,253,1439,56,599.9
CA-2016-111703,449,345,839,214,11.952
CA-2016-111703,449,345,206,214,15.552
CA-2016-129392,455,405,313,112,21.12
CA-2016-123456,446,130,1440,33,48.632
CA-2016-136735,439,448,214,79,167.86
US-2016-122784,447,248,565,389,2.88
US-2016-122784,447,248,1441,389,384.944
US-2016-122784,447,248,272,389,153.584
US-2016-122784,447,248,1076,389,913.43
CA-2016-164336,451,352,989,21,34.8
CA-2016-164336,451,352,103,21,38.976
CA-2016-126557,456,580,170,74,383.607
CA-2016-126557,456,580,428,74,148.48
CA-2016-126557,456,580,843,74,537.544
CA-2016-126557,456,580,550,74,1.928
CA-2016-126557,456,580,618,74,6.912
CA-2016-126557,456,580,1135,74,7.76
CA-2016-126557,456,580,520,74,659.168
CA-2016-164427,440,442,1290,390,239.7
CA-2016-146948,450,577,1442,101,150.98
CA-2016-146948,450,577,1426,101,137.25
CA-2016-146948,450,577,287,101,11.52
CA-2016-124044,454,1,790,98,10.512
CA-2016-136469,448,447,478,291,199.836
CA-2016-136469,448,447,442,291,716.0
CA-2016-136469,448,447,1443,291,221.06
CA-2016-161627,441,600,1341,256,170.352
CA-2016-150196,449,49,312,12,19.44
CA-2016-111206,457,341,1385,132,519.96
US-2016-129553,458,177,1164,124,29.97
CA-2016-103135,459,305,452,124,20.94
CA-2016-103135,459,305,505,124,135.09
CA-2016-103135,459,305,1317,124,279.86
CA-2016-103135,459,305,505,124,90.06
US-2016-164966,437,308,216,58,155.88
CA-2016-154291,442,592,945,252,98.46
CA-2016-154291,442,592,521,252,358.58
CA-2016-116260,441,307,175,391,11.12
CA-2016-139248,442,469,1444,156,623.96
CA-2016-159590,457,382,618,64,5.76
CA-2016-148180,439,230,51,241,9.144
CA-2016-148180,439,230,550,241,23.136
CA-2016-148180,439,230,569,241,99.2
CA-2016-112711,456,665,843,392,307.168
CA-2016-143364,460,620,5,315,272.736
CA-2016-143364,460,620,751,315,18.496
CA-2016-143364,460,620,756,315,441.92
CA-2016-143364,460,620,508,315,127.764
CA-2016-152513,443,422,479,35,22.848
CA-2016-107020,453,21,254,342,39.92
US-2016-158911,451,140,1181,198,4.928
US-2016-158911,451,140,4,198,11.784
CA-2016-121132,452,666,329,232,6.264
CA-2016-121132,452,666,1213,232,14.432
CA-2016-111017,440,569,1379,282,52.59
CA-2016-127754,439,33,1389,105,266.352
CA-2016-140718,449,371,428,68,74.24
CA-2016-140718,449,371,387,68,159.84
CA-2016-140718,449,371,109,68,2.892
CA-2016-140718,449,371,1370,68,9.392
CA-2016-163055,461,168,528,222,2.2
CA-2016-163055,461,168,331,222,622.45
CA-2016-163055,461,168,1178,222,21.98
CA-2016-146563,462,57,121,43,999.432
CA-2016-146563,462,57,228,43,724.08
CA-2016-146563,462,57,1080,43,918.785
CA-2016-146563,462,57,399,43,2.724
CA-2016-112319,463,174,321,125,58.32
CA-2016-144267,464,351,714,79,544.008
CA-2016-144267,464,351,1445,79,59.94
CA-2016-144267,464,351,1012,79,23.92
CA-2016-144267,464,351,1169,79,4.28
CA-2016-126445,465,329,904,393,484.65
CA-2016-132080,466,667,586,56,50.112
CA-2016-101707,465,367,1446,132,32.94
CA-2016-101707,465,367,1322,132,114.2
CA-2016-101707,465,367,1447,132,3.08
CA-2016-111297,467,668,1448,394,52.2
CA-2016-153388,468,153,325,125,6.72
CA-2016-153388,468,153,94,125,1004.976
CA-2016-131338,461,195,764,12,307.98
CA-2016-131338,461,195,364,12,382.806
CA-2016-131338,461,195,957,12,41.96
CA-2016-131338,461,195,1412,12,1217.568
CA-2016-131338,461,195,1449,12,47.04
CA-2016-131338,461,195,854,12,6.16
CA-2016-131338,461,195,197,12,979.95
CA-2016-131338,461,195,1450,12,143.7
CA-2016-131338,461,195,688,12,10.65
CA-2016-131338,461,195,1119,12,247.8
CA-2016-130022,469,525,87,395,3.75
CA-2016-130022,469,525,1065,395,41.4
CA-2016-130022,469,525,156,395,29.79
CA-2016-129854,466,669,244,64,16.52
CA-2016-160794,470,257,1397,232,27.216
CA-2016-111514,463,146,1076,63,1552.831
CA-2016-111514,463,146,136,63,137.24
CA-2016-111514,463,146,1112,63,36.51
CA-2016-111514,463,146,1451,63,239.976
US-2016-128090,471,490,1452,179,2.304
US-2016-128090,471,490,1453,179,1879.96
US-2016-128090,471,490,233,179,313.024
US-2016-128090,471,490,268,179,5.04
CA-2016-162369,472,670,904,118,323.1
US-2016-139759,473,470,921,118,40.784
US-2016-139759,473,470,140,118,105.96
CA-2016-168564,474,431,334,15,6.608
CA-2016-168564,474,431,534,15,7.28
CA-2016-168564,474,431,1454,15,144.784
US-2016-100377,475,447,568,137,2799.96
CA-2016-114468,476,226,1455,287,31.68
CA-2016-114468,476,226,1456,287,10.368
CA-2016-114468,476,226,1001,287,12.032
CA-2016-114468,476,226,434,287,5.768
CA-2016-139584,462,649,411,64,284.364
CA-2016-139584,462,649,2,64,26.0
CA-2016-155453,461,149,284,65,4.608
CA-2016-112014,477,399,1071,396,50.8
CA-2016-165624,476,671,1166,192,542.94
CA-2016-165624,476,671,1457,192,8.64
CA-2016-165624,476,671,388,192,193.8
CA-2016-165624,476,671,1364,192,21.4
CA-2016-165624,476,671,1458,192,97.88
CA-2016-165624,476,671,919,192,251.91
CA-2016-165624,476,671,876,192,25.86
CA-2016-102491,462,672,1228,397,3080.0
CA-2016-102491,462,672,1317,397,79.96
CA-2016-102491,462,672,1291,397,587.97
CA-2016-163895,478,237,334,398,3.304
CA-2016-130456,464,168,1459,63,586.398
CA-2016-130456,464,168,165,63,80.98
CA-2016-147501,479,267,1460,34,6.368
CA-2016-147501,479,267,510,34,558.4
CA-2016-120516,477,559,10,115,5.64
CA-2016-122406,479,673,1284,323,128.85
CA-2016-122406,479,673,1421,323,8.4
CA-2016-122406,479,673,743,323,199.98
CA-2016-122406,479,673,1086,323,110.98
CA-2016-103954,461,88,1441,136,687.4
CA-2016-141936,478,674,1461,386,19.152
US-2016-124219,478,387,650,399,28.4
US-2016-124219,478,387,1462,399,212.94
CA-2016-142454,472,675,592,145,104.23
CA-2016-142454,472,675,1463,145,70.26
CA-2016-119634,480,224,150,68,46.152
CA-2016-119634,480,224,1173,68,46.152
CA-2016-112214,481,167,637,33,33.488
CA-2016-112214,481,167,927,33,23.04
CA-2016-112214,481,167,800,33,1.362
CA-2016-112214,481,167,939,33,14.76
CA-2016-142139,463,10,519,400,20.96
CA-2016-138331,478,215,355,73,106.8
CA-2016-150441,477,561,169,38,11.36
CA-2016-108532,482,556,1093,20,131.98
CA-2016-108532,482,556,711,20,114.52
US-2016-156496,469,509,273,401,438.368
US-2016-156496,469,509,1101,401,139.944
US-2016-156496,469,509,769,401,133.472
CA-2016-129322,474,676,1464,153,39.66
CA-2016-129322,474,676,1036,153,113.92
CA-2016-129322,474,676,686,153,447.86
CA-2016-168809,473,273,227,232,20.104
CA-2016-168809,473,273,1030,232,20.104
CA-2016-168809,473,273,1122,232,3.798
CA-2016-168809,473,273,1465,232,7.88
CA-2016-154823,464,568,572,185,12.828
CA-2016-154823,464,568,153,185,598.458
